model,feature,importance_mean,importance_std
random_survival_forest,lactate_slope_24h,-0.00048647839536969384,6.236902504735964e-05
random_survival_forest,creatinine_count_24h_missing,-0.00048647839536969384,0.0003866879552938962
random_survival_forest,creatinine_slope_24h,-0.0005238998103980763,0.0002494761001896051
random_survival_forest,ph_slope_24h_missing,-0.0005238998103981318,0.0005987426404550078
random_survival_forest,temperature_min_24h,-0.0005488474204170535,0.0003492665402654582
random_survival_forest,bun_std_24h,-0.000548847420417109,0.0001247380500947748
random_survival_forest,creatinine_count_24h,-0.000548847420417109,2.4947610018977162e-05
random_survival_forest,po2_min_24h,-0.0005613212254265143,0.0015093304061470914
random_survival_forest,po2_last_24h,-0.0005862688354454915,0.0005363736154076482
random_survival_forest,platelet_max_24h,-0.0006112164454644686,0.0009355353757110052
random_survival_forest,hemoglobin_slope_24h,-0.0006112164454644686,0.0004116355653128734
random_survival_forest,chloride_min_24h_missing,-0.0006112164454644686,0.00023700229518008875
random_survival_forest,chloride_slope_24h,-0.000623690250473985,0.0009729567907394432
random_survival_forest,admission_type_URGENT,-0.0006860592755213446,1.2473805009460825e-05
random_survival_forest,potassium_last_24h,-0.0007609021055782761,0.0003866879552938962
random_survival_forest,temperature_mean_24h,-0.0008107973256161749,0.0002120546851611671
random_survival_forest,platelet_slope_24h,-0.0008357449356350966,0.0005613212254266253
random_survival_forest,bun_max_24h,-0.0008606925456540737,0.0026319728570002865
random_survival_forest,dbp_max_24h,-0.00087316635066359,0.0007234806905498381
random_survival_forest,sodium_mean_24h,-0.0008856401556730509,0.0006361640554835013
random_survival_forest,ph_slope_24h,-0.0008981139606825117,0.00027442371020858225
random_survival_forest,chloride_last_24h,-0.0009230615707014889,0.0026943418820477016
random_survival_forest,bicarbonate_mean_24h_missing,-0.000985430595748904,0.0009604829857299824
random_survival_forest,icu_los_hours,-0.0009979044007583648,0.003268136912483788
random_survival_forest,first_careunit_Neuro Surgical Intensive Care Unit (Neuro SICU),-0.0009979044007583648,0.0004989522003791547
random_survival_forest,potassium_std_24h,-0.0010103782057678257,0.0006112164454645241
random_survival_forest,sodium_std_24h,-0.0010353258157868028,0.00016215946512321278
random_survival_forest,lactate_first_24h,-0.0010477996207963192,0.0011226424508531951
random_survival_forest,hemoglobin_std_24h,-0.00106027342580578,0.00018710707514218994
random_survival_forest,potassium_max_24h,-0.0010852210358247572,0.00036174034527491905
random_survival_forest,ph_count_24h,-0.0011101686458437343,0.00011226424508531396
random_survival_forest,sbp_std_24h,-0.0011850114759005548,1.2473805009460825e-05
random_survival_forest,chloride_mean_24h,-0.0011850114759005548,0.0008606925456541292
random_survival_forest,lactate_count_24h,-0.0012224328909290483,7.484283005687598e-05
random_survival_forest,wbc_max_24h,-0.00124738050094797,0.001097694840834218
random_survival_forest,potassium_first_24h,-0.001284801915976408,0.0008606925456540737
random_survival_forest,pco2_std_24h,-0.001347170941023823,0.00039916176030335704
random_survival_forest,glucose_mean_24h,-0.0013721185510427447,0.00044905698034131136
random_survival_forest,sbp_max_24h,-0.0014469613810996762,0.0010727472308152963
random_survival_forest,creatinine_first_24h,-0.001571699431194451,2.4947610018977162e-05
random_survival_forest,pco2_min_24h,-0.001646542261251327,0.0010976948408342735
random_survival_forest,po2_max_24h,-0.001858596946412494,0.00028689751521798756
random_survival_forest,wbc_first_24h,-0.0019459135814788309,0.0016215946512324053
random_survival_forest,icu_los_group_>=7d,-0.0019459135814788864,0.002644446662009803
random_survival_forest,hemoglobin_first_24h,-0.0021330206566210763,0.00048647839536969384
random_survival_forest,sodium_last_24h,-0.002195389681668436,0.0005238998103981318
random_survival_forest,creatinine_min_24h,-0.0023575491467917042,0.0006361640554834458
random_survival_forest,po2_first_24h,-0.0023949705618201422,0.0020706516315737167
